reaction,AR_smiles,AR_atom,AH_smiles,AH_atom,BR_smiles,BR_atom,BH_smiles,BH_atom,DGdd_pred,DGdd_true
N4-B1l-H3,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]CCC(C)=O,0,CCCC(C)=O,0,18.80,18.50
N4-B1m-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC[CH]C(C)(C)C,2,CCCC(C)(C)C,2,17.68,17.50
N4-B1m-H2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[CH]CC(C)(C)C,1,CCCC(C)(C)C,1,16.80,16.60
N4-B1m-H3,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]CCC(C)(C)C,0,CCCC(C)(C)C,0,18.70,18.90
N4-B1n-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC[CH]N(C)C,2,CCCN(C)C,2,10.07,9.90
N4-B1n-H2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[CH]CN(C)C,1,CCCN(C)C,1,16.05,15.30
N4-B1n-H3,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]CCN(C)C,0,CCCN(C)C,0,18.80,19.20
N4-B2a-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](C)C,1,CC(C)C,1,15.03,15.20
N4-B2a-H2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]C(C)C,0,CC(C)C,0,18.75,18.80
N4-B2b-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](C)C#N,1,CC(C)C#N,1,18.26,18.20
N4-B2b-H2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]C(C)C#N,0,CC(C)C#N,0,21.13,21.50
N4-B2c-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](C)N,1,CC(C)N,1,10.53,9.90
N4-B2c-H2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]C(C)N,0,CC(C)N,0,19.75,19.80
N4-B2d-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](C)[N+](=O)[O-],1,CC(C)[N+](=O)[O-],1,19.75,19.90
N4-B2d-H2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]C(C)[N+](=O)[O-],0,CC(C)[N+](=O)[O-],0,21.42,21.70
N4-B2e-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CS[C](C)C,2,CSC(C)C,2,13.63,13.50
N4-B2e-H2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]C(C)SC,0,CSC(C)C,3,19.04,19.60
N4-B2f-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CO[C](C)C,2,COC(C)C,2,13.28,13.10
N4-B2f-H2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]C(C)OC,0,COC(C)C,3,19.92,19.80
N4-B2g-H2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]C(C)(OC)OC,0,COC(C)(C)OC,3,21.31,21.50
N4-B2h-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](C)O,1,CC(C)O,1,13.42,13.10
N4-B2h-H2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]C(C)O,0,CC(C)O,0,19.65,19.60
N4-B2j-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](C)Cl,1,CC(C)Cl,1,17.69,18.00
N4-B2j-H2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]C(C)Cl,0,CC(C)Cl,0,20.50,20.30
N4-B2k-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](C)C(F)(F)F,1,CC(C)C(F)(F)F,1,19.79,19.90
N4-B2k-H2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]C(C)C(F)(F)F,0,CC(C)C(F)(F)F,0,21.19,20.90
N4-B2l-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](C)C(C)=O,1,CC(=O)C(C)C,3,16.30,16.10
N4-B2l-H2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]C(C)C(C)=O,0,CC(=O)C(C)C,4,19.00,19.20
N4-B2m-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](C)C(C)(C)C,1,CC(C)C(C)(C)C,1,17.00,17.20
N4-B2m-H2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]C(C)C(C)(C)C,0,CC(C)C(C)(C)C,0,18.66,19.20
N4-B2n-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](C)N(C)C,1,CC(C)N(C)C,1,10.07,10.20
N4-B2n-H2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]C(C)N(C)C,0,CC(C)N(C)C,0,18.86,19.00
N4-C1a-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[CH]C,2,C=CCC,2,15.16,15.10
N4-C1b-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[CH]C#N,2,C=CCC#N,2,16.87,17.00
N4-C1c-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[CH]N,2,C=CCN,2,13.23,13.30
N4-C1d-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[CH][N+](=O)[O-],2,C=CC[N+](=O)[O-],2,18.56,18.50
N4-C1e-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[CH]SC,2,C=CCSC,2,13.63,13.40
N4-C1f-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[CH]OC,2,C=CCOC,2,13.47,13.10
N4-C1g-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]C=C(OC)OC,0,CC=C(OC)OC,0,16.10,16.50
N4-C1h-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[CH]O,2,C=CCO,2,13.98,14.20
N4-C1i-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]C=C,0,C=CC,2,16.58,16.40
N4-C1j-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[CH]Cl,2,C=CCCl,2,16.94,16.90
N4-C1k-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[CH]C(F)(F)F,2,C=CCC(F)(F)F,2,19.05,18.90
N4-C1l-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[CH]C(C)=O,2,C=CCC(C)=O,2,15.91,15.70
N4-C1m-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[CH]C(C)(C)C,2,C=CCC(C)(C)C,2,16.05,16.10
N4-C1n-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[CH]N(C)C,2,C=CCN(C)C,2,11.64,11.80
N4-D1a-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[C](C)C,2,C=CC(C)C,2,14.51,14.70
N4-D1b-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[C](C)C#N,2,C=CC(C)C#N,2,16.93,16.60
N4-D1c-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[C](C)N,2,C=CC(C)N,2,12.59,12.50
N4-D1d-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[C](C)[N+](=O)[O-],2,C=CC(C)[N+](=O)[O-],2,18.41,18.40
N4-D1e-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[C](C)SC,2,C=CC(C)SC,2,14.52,14.70
N4-D1f-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[C](C)OC,2,C=CC(C)OC,2,12.86,12.40
N4-D1h-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[C](C)O,2,C=CC(C)O,2,13.68,13.90
N4-D1j-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[C](C)Cl,2,C=CC(C)Cl,2,16.65,16.60
N4-D1k-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[C](C)C(F)(F)F,2,C=CC(C)C(F)(F)F,2,19.25,19.50
N4-D1l-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[C](C)C(C)=O,2,C=CC(C)C(C)=O,2,17.31,17.90
N4-D1m-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[C](C)C(C)(C)C,2,C=CC(C)C(C)(C)C,2,16.72,16.60
N4-D1n-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C=C[C](C)N(C)C,2,C=CC(C)N(C)C,2,12.20,12.00
N4-E1a-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[CH]C,2,C#CCC,2,16.82,16.80
N4-E1b-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[CH]C#N,2,C#CCC#N,2,18.19,18.10
N4-E1c-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[CH]N,2,C#CCN,2,14.25,14.30
N4-E1d-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[CH][N+](=O)[O-],2,C#CC[N+](=O)[O-],2,19.85,19.50
N4-E1e-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[CH]SC,2,C#CCSC,2,14.47,14.20
N4-E1f-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[CH]OC,2,C#CCOC,2,14.81,14.70
N4-E1g-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](OC)OC,2,C#CC(OC)OC,2,15.51,15.80
N4-E1h-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[CH]O,2,C#CCO,2,14.68,14.50
N4-E1i-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[CH2],2,C#CC,2,17.94,17.80
N4-E1j-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[CH]Cl,2,C#CCCl,2,17.80,17.40
N4-E1k-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[CH]C(F)(F)F,2,C#CCC(F)(F)F,2,20.26,20.10
N4-E1l-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[CH]C(C)=O,2,C#CCC(C)=O,2,17.47,17.40
N4-E1m-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[CH]C(C)(C)C,2,C#CCC(C)(C)C,2,17.57,17.50
N4-E1n-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[CH]N(C)C,2,C#CCN(C)C,2,13.61,13.70
N4-F1a-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](C)c1ccccc1,1,CC(C)c1ccccc1,1,15.55,15.60
N4-F1b-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](C#N)c1ccccc1,1,CC(C#N)c1ccccc1,1,17.58,17.30
N4-F1c-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](N)c1ccccc1,1,CC(N)c1ccccc1,1,13.16,13.30
N4-F1d-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](c1ccccc1)[N+](=O)[O-],1,CC(c1ccccc1)[N+](=O)[O-],1,20.43,20.30
N4-F1e-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CS[C](C)c1ccccc1,2,CSC(C)c1ccccc1,2,15.47,15.50
N4-F1f-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CO[C](C)c1ccccc1,2,COC(C)c1ccccc1,2,14.13,14.10
N4-F1h-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](O)c1ccccc1,1,CC(O)c1ccccc1,1,13.95,14.20
N4-F1j-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)Cl,2,C#CC(C)Cl,2,17.74,17.70
N4-F1k-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)C(F)(F)F,2,C#CC(C)C(F)(F)F,2,20.56,20.50
N4-F1l-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)C(C)=O,2,C#CC(C)C(C)=O,2,18.23,18.10
N4-F1m-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](c1ccccc1)C(C)(C)C,1,CC(c1ccccc1)C(C)(C)C,1,21.24,21.40
N4-F1n-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](c1ccccc1)N(C)C,1,CC(c1ccccc1)N(C)C,1,11.97,12.00
N4-G1a-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[CH]c1ccccc1,1,CCc1ccccc1,1,15.26,15.00
N4-G1b-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,N#C[CH]c1ccccc1,2,N#CCc1ccccc1,2,17.86,18.00
N4-G1c-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,N[CH]c1ccccc1,1,NCc1ccccc1,1,12.63,12.50
N4-G1d-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[N+]([O-])[CH]c1ccccc1,3,O=[N+]([O-])Cc1ccccc1,3,21.44,21.60
N4-G1e-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CS[CH]c1ccccc1,2,CSCc1ccccc1,2,14.96,15.30
N4-G1f-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CO[CH]c1ccccc1,2,COCc1ccccc1,2,13.80,13.70
N4-G1g-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CO[C](OC)c1ccccc1,2,COC(OC)c1ccccc1,2,15.10,14.60
N4-G1h-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O[CH]c1ccccc1,1,OCc1ccccc1,1,13.82,13.80
N4-G1i-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]c1ccccc1,0,Cc1ccccc1,0,17.16,17.20
N4-G1j-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,Cl[CH]c1ccccc1,1,ClCc1ccccc1,1,17.58,17.10
N4-G1k-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,FC(F)(F)[CH]c1ccccc1,4,FC(F)(F)Cc1ccccc1,4,20.97,20.90
N4-G1l-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC(=O)[CH]c1ccccc1,3,CC(=O)Cc1ccccc1,3,17.96,17.60
N4-G1m-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC(C)(C)[CH]c1ccccc1,4,CC(C)(C)Cc1ccccc1,4,18.90,19.30
N4-G1n-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CN(C)[CH]c1ccccc1,3,CN(C)Cc1ccccc1,3,11.97,12.20
N4-H1a-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)C,2,C#CC(C)C,2,15.56,15.70
N4-H1b-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)C#N,2,C#CC(C)C#N,2,17.18,17.30
N4-H1c-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)N,2,C#CC(C)N,2,13.05,13.10
N4-H1d-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)[N+](=O)[O-],2,C#CC(C)[N+](=O)[O-],2,18.47,18.60
N4-H1e-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)SC,2,C#CC(C)SC,2,14.13,13.80
N4-H1f-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)OC,2,C#CC(C)OC,2,14.57,14.20
N4-H1h-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)O,2,C#CC(C)O,2,14.76,14.90
N4-H1j-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](Cl)c1ccccc1,1,CC(Cl)c1ccccc1,1,17.36,17.30
N4-H1k-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](c1ccccc1)C(F)(F)F,1,CC(c1ccccc1)C(F)(F)F,1,19.26,19.10
N4-H1l-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](C(C)=O)c1ccccc1,1,CC(=O)C(C)c1ccccc1,3,17.19,17.50
N4-H1m-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)C(C)(C)C,2,C#CC(C)C(C)(C)C,2,16.96,16.90
N4-H1n-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)N(C)C,2,C#CC(C)N(C)C,2,14.33,14.60
N4-I1a-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC[C]=O,2,CCC=O,2,13.02,13.10
N4-I1b-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,N#CC[C]=O,3,N#CCC=O,3,16.04,16.10
N4-I1c-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,NC[C]=O,2,NCC=O,2,12.27,12.10
N4-I1d-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]C[N+](=O)[O-],1,O=CC[N+](=O)[O-],1,16.32,16.30
N4-I1e-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CSC[C]=O,3,CSCC=O,3,13.80,14.10
N4-I1f-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,COC[C]=O,3,COCC=O,3,13.29,13.00
N4-I1h-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]CO,1,O=CCO,1,12.54,12.50
N4-I1j-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]CCl,1,O=CCCl,1,14.90,15.10
N4-I1k-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]CC(F)(F)F,1,O=CCC(F)(F)F,1,15.31,15.20
N4-I1l-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC(=O)C[C]=O,4,CC(=O)CC=O,4,13.29,13.10
N4-I1m-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC(C)(C)C[C]=O,5,CC(C)(C)CC=O,5,13.21,13.40
N4-I1n-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CN(C)C[C]=O,4,CN(C)CC=O,4,12.50,12.40
N4-J1a-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,Cc1ccc([C]=O)cc1,5,Cc1ccc(C=O)cc1,5,14.83,15.20
N4-J1b-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,N#Cc1ccc([C]=O)cc1,6,N#Cc1ccc(C=O)cc1,6,15.61,15.60
N4-J1c-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,Nc1ccc([C]=O)cc1,5,Nc1ccc(C=O)cc1,5,14.10,14.20
N4-J1d-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]c1ccc([N+](=O)[O-])cc1,1,O=Cc1ccc([N+](=O)[O-])cc1,1,15.49,15.70
N4-J1e-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CSc1ccc([C]=O)cc1,6,CSc1ccc(C=O)cc1,6,14.91,15.10
N4-J1f-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,COc1ccc([C]=O)cc1,6,COc1ccc(C=O)cc1,6,14.62,14.70
N4-J1h-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]c1ccc(O)cc1,1,O=Cc1ccc(O)cc1,1,14.53,14.50
N4-J1i-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]c1ccccc1,1,O=Cc1ccccc1,1,14.72,14.70
N4-J1j-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]c1ccc(Cl)cc1,1,O=Cc1ccc(Cl)cc1,1,15.16,15.00
N4-J1k-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]c1ccc(C(F)(F)F)cc1,1,O=Cc1ccc(C(F)(F)F)cc1,1,16.38,16.50
N4-J1l-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC(=O)c1ccc([C]=O)cc1,7,CC(=O)c1ccc(C=O)cc1,7,15.12,15.10
N4-J1m-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC(C)(C)c1ccc([C]=O)cc1,8,CC(C)(C)c1ccc(C=O)cc1,8,14.88,14.90
N4-J1n-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CN(C)c1ccc([C]=O)cc1,7,CN(C)c1ccc(C=O)cc1,7,14.35,14.50
N4-SI1-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C]=O,1,CC=O,1,12.86,12.80
N4-SI2-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC(C)[C]=O,3,CC(C)C=O,3,13.08,13.50
N4-SI3-H1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC(C)(C)[C]=O,4,CC(C)(C)C=O,4,13.40,13.30
N5-A1a-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C,0,CC,0,17.36,17.60
N5-A1b-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C#N,0,CC#N,0,25.82,25.70
N5-A1d-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2][N+](=O)[O-],0,C[N+](=O)[O-],0,29.92,30.30
N5-A1e-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]SC,0,CSC,0,13.25,12.60
N5-A1f-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]OC,0,COC,0,14.39,14.40
N5-A1h-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]O,0,CO,0,15.19,15.10
N5-A1i-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH3],0,C,0,21.13,20.70
N5-A1j-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]Cl,0,CCl,0,21.37,20.90
N5-A1k-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(F)(F)F,0,CC(F)(F)F,0,28.50,28.30
N5-A1l-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)=O,0,CC(C)=O,0,23.75,24.20
N5-A1m-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)(C)C,0,CC(C)(C)C,0,20.06,20.00
N5-B1a-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CC,1,CCCC,1,16.32,16.30
N5-B1a-H3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCC,0,CCCC,0,18.65,18.40
N5-B1b-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]C#N,2,CCCC#N,2,23.05,23.10
N5-B1b-H2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CC#N,1,CCCC#N,1,19.63,19.90
N5-B1b-H3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCC#N,0,CCCC#N,0,20.36,20.30
N5-B1c-H2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CN,1,CCCN,1,17.37,17.70
N5-B1c-H3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCN,0,CCCN,0,19.64,20.30
N5-B1d-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH][N+](=O)[O-],2,CCC[N+](=O)[O-],2,26.52,26.90
N5-B1d-H2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]C[N+](=O)[O-],1,CCC[N+](=O)[O-],1,21.59,22.00
N5-B1d-H3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CC[N+](=O)[O-],0,CCC[N+](=O)[O-],0,21.48,20.80
N5-B1e-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]SC,2,CCCSC,2,12.38,12.20
N5-B1e-H2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CSC,1,CCCSC,1,18.07,18.00
N5-B1e-H3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCSC,0,CCCSC,0,19.33,19.30
N5-B1f-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]OC,2,CCCOC,2,14.34,14.70
N5-B1f-H2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]COC,1,CCCOC,1,17.61,17.10
N5-B1f-H3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCOC,0,CCCOC,0,19.51,19.20
N5-B1g-H2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]C(OC)OC,1,CCC(OC)OC,1,19.92,19.40
N5-B1g-H3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CC(OC)OC,0,CCC(OC)OC,0,20.30,21.00
N5-B1h-H1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]O,2,CCCO,2,14.09,13.90
N5-B1h-H2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CO,1,CCCO,1,17.37,17.50
