reaction,DGdd_true,AR_smiles,AR_atom,AH_smiles,AH_atom,BR_smiles,BR_atom,BH_smiles,BH_atom
N1-F1k-H1,23.3,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C#C[C](C)C(F)(F)F,2,C#CC(C)C(F)(F)F,2
N1-F1l-H1,20.2,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C#C[C](C)C(C)=O,2,C#CC(C)C(C)=O,2
N1-F1m-H1,23.3,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C[C](c1ccccc1)C(C)(C)C,1,CC(c1ccccc1)C(C)(C)C,1
N1-F1n-H1,9.3,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C[C](c1ccccc1)N(C)C,1,CC(c1ccccc1)N(C)C,1
N1-G1a-H1,16.2,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C[CH]c1ccccc1,1,CCc1ccccc1,1
N1-G1b-H1,20.2,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,N#C[CH]c1ccccc1,2,N#CCc1ccccc1,2
N1-G1c-H1,12.9,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,N[CH]c1ccccc1,1,NCc1ccccc1,1
N1-G1d-H1,23.8,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,O=[N+]([O-])[CH]c1ccccc1,3,O=[N+]([O-])Cc1ccccc1,3
N1-G1e-H1,14.8,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CS[CH]c1ccccc1,2,CSCc1ccccc1,2
N1-G1f-H1,15.2,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CO[CH]c1ccccc1,2,COCc1ccccc1,2
N1-G1h-H1,16.2,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,O[CH]c1ccccc1,1,OCc1ccccc1,1
N1-G1i-H1,19.2,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,[CH2]c1ccccc1,0,Cc1ccccc1,0
N1-G1j-H1,19.9,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,Cl[CH]c1ccccc1,1,ClCc1ccccc1,1
N1-G1k-H1,23.3,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,FC(F)(F)[CH]c1ccccc1,4,FC(F)(F)Cc1ccccc1,4
N1-G1l-H1,21.4,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)[CH]c1ccccc1,3,CC(=O)Cc1ccccc1,3
N1-G1m-H1,20.7,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(C)(C)[CH]c1ccccc1,4,CC(C)(C)Cc1ccccc1,4
N1-G1n-H1,9.4,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CN(C)[CH]c1ccccc1,3,CN(C)Cc1ccccc1,3
N1-H1a-H1,17.3,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C#C[C](C)C,2,C#CC(C)C,2
N1-H1b-H1,20.1,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C#C[C](C)C#N,2,C#CC(C)C#N,2
N1-H1c-H1,14.2,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C#C[C](C)N,2,C#CC(C)N,2
N1-H1d-H1,21.8,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C#C[C](C)[N+](=O)[O-],2,C#CC(C)[N+](=O)[O-],2
N1-H1e-H1,15.1,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C#C[C](C)SC,2,C#CC(C)SC,2
N1-H1f-H1,16.8,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C#C[C](C)OC,2,C#CC(C)OC,2
N1-H1h-H1,16.7,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C#C[C](C)O,2,C#CC(C)O,2
N1-H1j-H1,20.4,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C[C](Cl)c1ccccc1,1,CC(Cl)c1ccccc1,1
N1-H1k-H1,22.5,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C[C](c1ccccc1)C(F)(F)F,1,CC(c1ccccc1)C(F)(F)F,1
N1-H1l-H1,17.7,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C[C](C(C)=O)c1ccccc1,1,CC(=O)C(C)c1ccccc1,3
N1-H1m-H1,18.9,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C#C[C](C)C(C)(C)C,2,C#CC(C)C(C)(C)C,2
N1-H1n-H1,13.9,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C#C[C](C)N(C)C,2,C#CC(C)N(C)C,2
N1-I1a-H1,15.2,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC[C]=O,2,CCC=O,2
N1-I1b-H1,19.6,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,N#CC[C]=O,3,N#CCC=O,3
N1-I1c-H1,14.1,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,NC[C]=O,2,NCC=O,2
N1-I1d-H1,20.3,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,O=[C]C[N+](=O)[O-],1,O=CC[N+](=O)[O-],1
N1-I1e-H1,16.4,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CSC[C]=O,3,CSCC=O,3
N1-I1f-H1,16.2,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,COC[C]=O,3,COCC=O,3
N1-I1h-H1,14.9,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,O=[C]CO,1,O=CCO,1
N1-I1j-H1,18.1,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,O=[C]CCl,1,O=CCCl,1
N1-I1k-H1,18.8,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,O=[C]CC(F)(F)F,1,O=CCC(F)(F)F,1
N1-I1l-H1,14.9,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)C[C]=O,4,CC(=O)CC=O,4
N1-I1m-H1,14.6,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(C)(C)C[C]=O,5,CC(C)(C)CC=O,5
N1-I1n-H1,12.4,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CN(C)C[C]=O,4,CN(C)CC=O,4
N1-J1a-H1,17.2,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,Cc1ccc([C]=O)cc1,5,Cc1ccc(C=O)cc1,5
N1-J1b-H1,18.7,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,N#Cc1ccc([C]=O)cc1,6,N#Cc1ccc(C=O)cc1,6
N1-J1c-H1,15.5,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,Nc1ccc([C]=O)cc1,5,Nc1ccc(C=O)cc1,5
N1-J1d-H1,18.7,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,O=[C]c1ccc([N+](=O)[O-])cc1,1,O=Cc1ccc([N+](=O)[O-])cc1,1
N1-J1e-H1,17.2,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CSc1ccc([C]=O)cc1,6,CSc1ccc(C=O)cc1,6
N1-J1f-H1,16.6,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,COc1ccc([C]=O)cc1,6,COc1ccc(C=O)cc1,6
N1-J1h-H1,16.8,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,O=[C]c1ccc(O)cc1,1,O=Cc1ccc(O)cc1,1
N1-J1i-H1,17.3,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,O=[C]c1ccccc1,1,O=Cc1ccccc1,1
N1-J1j-H1,17.9,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,O=[C]c1ccc(Cl)cc1,1,O=Cc1ccc(Cl)cc1,1
N1-J1k-H1,19.6,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,O=[C]c1ccc(C(F)(F)F)cc1,1,O=Cc1ccc(C(F)(F)F)cc1,1
N1-J1l-H1,17.9,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)c1ccc([C]=O)cc1,7,CC(=O)c1ccc(C=O)cc1,7
N1-J1m-H1,17.2,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(C)(C)c1ccc([C]=O)cc1,8,CC(C)(C)c1ccc(C=O)cc1,8
N1-J1n-H1,15.7,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CN(C)c1ccc([C]=O)cc1,7,CN(C)c1ccc(C=O)cc1,7
N1-SI1-H1,15.4,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,C[C]=O,1,CC=O,1
N1-SI2-H1,14,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(C)[C]=O,3,CC(C)C=O,3
N1-SI3-H1,15,CC(=O)[N]c1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(=O)Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,3,CC(C)(C)[C]=O,4,CC(C)(C)C=O,4
N2-A1a-H1,19.3,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C,0,CC,0
N2-A1b-H1,24.1,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C#N,0,CC#N,0
N2-A1c-H1,12.6,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]N,0,CN,0
N2-A1d-H1,27.2,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2][N+](=O)[O-],0,C[N+](=O)[O-],0
N2-A1e-H1,16.2,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]SC,0,CSC,0
N2-A1f-H1,16,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]OC,0,COC,0
N2-A1h-H1,17,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]O,0,CO,0
N2-A1i-H1,22.2,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH3],0,C,0
N2-A1j-H1,22.6,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]Cl,0,CCl,0
N2-A1k-H1,27.2,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C(F)(F)F,0,CC(F)(F)F,0
N2-A1l-H1,22.9,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C(C)=O,0,CC(C)=O,0
N2-A1m-H1,20.7,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C(C)(C)C,0,CC(C)(C)C,0
N2-A1n-H1,9.6,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]N(C)C,0,CN(C)C,0
N2-B1a-H1,17.5,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[CH]CC,1,CCCC,1
N2-B1a-H3,20.5,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]CCC,0,CCCC,0
N2-B1b-H1,21.2,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,CC[CH]C#N,2,CCCC#N,2
N2-B1b-H2,19.7,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[CH]CC#N,1,CCCC#N,1
N2-B1b-H3,22.1,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]CCC#N,0,CCCC#N,0
N2-B1c-H1,13,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,CC[CH]N,2,CCCN,2
N2-B1c-H2,17.8,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[CH]CN,1,CCCN,1
N2-B1c-H3,20.5,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]CCN,0,CCCN,0
N2-B1d-H1,23.4,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,CC[CH][N+](=O)[O-],2,CCC[N+](=O)[O-],2
N2-B1d-H2,20.7,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[CH]C[N+](=O)[O-],1,CCC[N+](=O)[O-],1
N2-B1d-H3,22.9,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]CC[N+](=O)[O-],0,CCC[N+](=O)[O-],0
N2-B1e-H1,14.9,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,CC[CH]SC,2,CCCSC,2
N2-B1e-H2,19.9,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[CH]CSC,1,CCCSC,1
N2-B1e-H3,21.3,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]CCSC,0,CCCSC,0
N2-B1f-H1,15.2,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,CC[CH]OC,2,CCCOC,2
N2-B1f-H2,19,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[CH]COC,1,CCCOC,1
N2-B1f-H3,20.8,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]CCOC,0,CCCOC,0
N2-B1h-H1,16,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,CC[CH]O,2,CCCO,2
N2-B1h-H2,17.7,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[CH]CO,1,CCCO,1
N2-B1h-H3,20,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]CCO,0,CCCO,0
N2-B1j-H1,20.1,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,CC[CH]Cl,2,CCCCl,2
N2-B1j-H2,20.3,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[CH]CCl,1,CCCCl,1
N2-B1j-H3,21.7,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]CCCl,0,CCCCl,0
N2-B1k-H1,23.6,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,CC[CH]C(F)(F)F,2,CCCC(F)(F)F,2
N2-B1k-H2,20.4,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[CH]CC(F)(F)F,1,CCCC(F)(F)F,1
N2-B1k-H3,22.2,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]CCC(F)(F)F,0,CCCC(F)(F)F,0
N2-B1l-H1,19.6,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,CC[CH]C(C)=O,2,CCCC(C)=O,2
N2-B1l-H2,19.1,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[CH]CC(C)=O,1,CCCC(C)=O,1
N2-B1l-H3,20.9,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]CCC(C)=O,0,CCCC(C)=O,0
N2-B1m-H1,18.4,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,CC[CH]C(C)(C)C,2,CCCC(C)(C)C,2
N2-B1m-H2,17.7,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[CH]CC(C)(C)C,1,CCCC(C)(C)C,1
N2-B1m-H3,20.7,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]CCC(C)(C)C,0,CCCC(C)(C)C,0
N2-B1n-H1,10.1,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,CC[CH]N(C)C,2,CCCN(C)C,2
N2-B1n-H2,18.1,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[CH]CN(C)C,1,CCCN(C)C,1
N2-B1n-H3,20.8,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]CCN(C)C,0,CCCN(C)C,0
N2-B2a-H1,16,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[C](C)C,1,CC(C)C,1
N2-B2a-H2,20.5,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C(C)C,0,CC(C)C,0
N2-B2b-H1,19.5,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[C](C)C#N,1,CC(C)C#N,1
N2-B2b-H2,23,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C(C)C#N,0,CC(C)C#N,0
N2-B2c-H1,13.7,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[C](C)N,1,CC(C)N,1
N2-B2c-H2,21.1,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C(C)N,0,CC(C)N,0
N2-B2d-H1,20.6,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[C](C)[N+](=O)[O-],1,CC(C)[N+](=O)[O-],1
N2-B2d-H2,23.3,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C(C)[N+](=O)[O-],0,CC(C)[N+](=O)[O-],0
N2-B2e-H1,13.7,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,CS[C](C)C,2,CSC(C)C,2
N2-B2e-H2,20.9,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C(C)SC,0,CSC(C)C,3
N2-B2f-H1,14.1,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,CO[C](C)C,2,COC(C)C,2
N2-B2f-H2,21.4,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C(C)OC,0,COC(C)C,3
N2-B2h-H1,13.9,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[C](C)O,1,CC(C)O,1
N2-B2h-H2,20.7,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C(C)O,0,CC(C)O,0
N2-B2j-H1,19,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[C](C)Cl,1,CC(C)Cl,1
N2-B2j-H2,23.6,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C(C)Cl,0,CC(C)Cl,0
N2-B2k-H1,21.4,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[C](C)C(F)(F)F,1,CC(C)C(F)(F)F,1
N2-B2k-H2,23.6,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C(C)C(F)(F)F,0,CC(C)C(F)(F)F,0
N2-B2l-H1,18.1,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[C](C)C(C)=O,1,CC(=O)C(C)C,3
N2-B2l-H2,21.4,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C(C)C(C)=O,0,CC(=O)C(C)C,4
N2-B2m-H1,16.4,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[C](C)C(C)(C)C,1,CC(C)C(C)(C)C,1
N2-B2m-H2,20.2,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C(C)C(C)(C)C,0,CC(C)C(C)(C)C,0
N2-B2n-H1,10.5,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C[C](C)N(C)C,1,CC(C)N(C)C,1
N2-B2n-H2,20.9,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C(C)N(C)C,0,CC(C)N(C)C,0
N2-C1a-H1,16.3,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C=C[CH]C,2,C=CCC,2
N2-C1b-H1,19.4,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C=C[CH]C#N,2,C=CCC#N,2
N2-C1c-H1,13.8,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C=C[CH]N,2,C=CCN,2
N2-C1d-H1,21.4,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C=C[CH][N+](=O)[O-],2,C=CC[N+](=O)[O-],2
N2-C1e-H1,14.9,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C=C[CH]SC,2,C=CCSC,2
N2-C1f-H1,15.3,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C=C[CH]OC,2,C=CCOC,2
N2-C1h-H1,14.8,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C=C[CH]O,2,C=CCO,2
N2-C1i-H1,18.6,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,[CH2]C=C,0,C=CC,2
N2-C1j-H1,18.8,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C=C[CH]Cl,2,C=CCCl,2
N2-C1k-H1,20.8,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C=C[CH]C(F)(F)F,2,C=CCC(F)(F)F,2
N2-C1l-H1,17.2,C[N]S(=O)(=O)c1ccccc1,1,CNS(=O)(=O)c1ccccc1,1,C=C[CH]C(C)=O,2,C=CCC(C)=O,2
